,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
700,Aurora,2014-05-01,49.46304312738805,14755.392432432433,14497.85297297297,4848.999932363882,0.01656802113239582,299.03324068509613,3.522364983191857,15.849604407161786,121.6090902705576
701,Aurora,2014-06-01,227.45868484432307,14741.14702702703,14526.836756756755,4843.196753466351,0.01702032410181486,299.33128004807685,3.5724346454326925,15.849604407161786,121.6090902705576
702,Aurora,2014-07-01,264.08948269257183,13899.474594594594,13968.897297297295,3951.502198173825,0.017117949632497933,298.29340069110583,3.9284380399263816,15.849604407161786,121.6090902705576
703,Aurora,2014-08-01,504.0802100926566,14847.684324324324,14433.303783783784,4473.2639837673305,0.0165842932004195,298.0654296875,3.8314414391150837,15.849604407161786,121.6090902705576
704,Aurora,2014-09-01,444.59341839160055,14365.476756756756,14180.075675675676,4854.85289144403,0.0167503528870069,298.09438852163464,4.031055450439453,15.849604407161786,121.6090902705576
705,Aurora,2014-10-01,505.7496151147912,13417.756756756755,13847.577297297295,4790.743050388907,0.016292326725446258,297.44399789663464,4.4532646766075725,15.849604407161786,121.6090902705576
706,Aurora,2014-11-01,194.83834417379242,14546.927567567569,14396.144864864866,4488.2332093337845,0.015555977821350098,296.60787259615387,5.382729163536658,15.849604407161786,121.6090902705576
707,Aurora,2014-12-01,190.5482893162407,8598.755675675675,8302.558918918921,3224.083598241461,0.01500172339952909,295.49532376802887,7.00750732421875,15.849604407161786,121.6090902705576
708,Aurora,2015-01-01,216.39365516484787,13779.388108108107,13867.055135135137,4175.292796753466,0.012693234361135043,293.93704927884613,6.2594475379356975,15.849604407161786,121.6090902705576
709,Aurora,2015-02-01,6.654095787304238,14593.941621621621,14328.661621621619,4559.063916131214,0.012703528771033654,294.255859375,5.379747830904448,15.849604407161786,121.6090902705576
710,Aurora,2015-03-01,16.58350528941418,14716.96,14374.18054054054,4943.398850185999,0.013283602320230924,295.56272536057685,4.7340419475848865,15.849604407161786,121.6090902705576
711,Aurora,2015-04-01,43.6024377956055,13915.78054054054,14417.10054054054,4589.521271559011,0.015058092199839078,297.1918194110577,4.442344078650842,15.849604407161786,121.6090902705576
712,Aurora,2015-05-01,141.42324277880385,14666.689729729731,14487.60864864865,5109.367602299629,0.015978735226851244,298.92816631610583,3.3245914165790262,15.849604407161786,121.6090902705576
713,Aurora,2015-06-01,107.65376908009728,14534.285405405406,14499.897297297295,5055.470815015218,0.016754034620064955,298.96334134615387,3.3231119009164662,15.849604407161786,121.6090902705576
714,Aurora,2015-07-01,328.7190349898301,14729.370810810813,10186.157837837838,4388.8,0.016625638191516582,298.22400841346155,4.6382202735314015,15.849604407161786,121.6090902705576
715,Aurora,2015-08-01,205.2761974046365,14090.468108108107,14241.137297297295,4516.433412242137,0.01673991405046903,298.53602013221155,4.061529893141526,15.849604407161786,121.6090902705576
716,Aurora,2015-09-01,200.0989410082738,13527.868108108109,13419.006486486487,4924.507270882651,0.016872192804629985,298.33616286057685,3.1453613868126498,15.849604407161786,121.6090902705576
717,Aurora,2015-10-01,689.4265351309799,14213.751351351353,14417.643243243245,4232.965302671627,0.016472316705263574,297.830810546875,5.634040245643028,15.849604407161786,121.6090902705576
718,Aurora,2015-11-01,31.93911406587666,14217.452972972971,14458.233513513513,4629.349746364559,0.0157203169969412,297.18149038461536,5.539886474609375,15.849604407161786,121.6090902705576
