adm_level,date,count_ovi,mean_ovi,error_ovi,error_relative_ovi
Pampanga,2012-01-01,0.0,,,
Pampanga,2012-02-01,0.0,,,
Pampanga,2012-03-01,0.0,,,
Pampanga,2012-04-01,0.0,,,
Pampanga,2012-05-01,0.0,,,
Pampanga,2012-06-01,0.0,,,
Pampanga,2012-07-01,0.0,,,
Pampanga,2012-08-01,0.0,,,
Pampanga,2012-09-01,0.0,,,
Pampanga,2012-10-01,1.0,13.0,0.0,0.0
Pampanga,2012-11-01,0.0,,,
Pampanga,2012-12-01,0.0,,,
Pampanga,2013-01-01,11.0,26.433636363636367,8.599610434452401,0.3253283171543708
Pampanga,2013-02-01,7.0,22.131428571428575,9.084732073721927,0.4104900885363638
Pampanga,2013-03-01,2.0,10.225,0.8025661966467349,0.07849058157914278
Pampanga,2013-04-01,0.0,,,
Pampanga,2013-05-01,0.0,,,
Pampanga,2013-06-01,2.0,25.0,17.67766952966369,0.7071067811865476
Pampanga,2013-07-01,0.0,,,
Pampanga,2013-08-01,1.0,7.69,0.0,0.0
Pampanga,2013-09-01,68.0,13.535,2.3935153211459816,0.1768389598186909
Pampanga,2013-10-01,733.0,17.50353342428376,0.9369883726263095,0.05353138420191013
Pampanga,2013-11-01,919.0,16.597562568008712,0.8326856388711316,0.05016915197392341
Pampanga,2013-12-01,620.0,16.85908064516129,1.0499331547722603,0.06227701123629187
Pampanga,2014-01-01,670.0,12.004656716417918,0.8254954254374964,0.06876460068271048
Pampanga,2014-02-01,579.0,12.137305699481868,0.9048715307636247,0.07455291587508198
Pampanga,2014-03-01,218.0,12.974036697247703,1.5930256013676605,0.12278565557823673
Pampanga,2014-04-01,4.0,0.0,0.0,
Pampanga,2014-05-01,1.0,0.0,0.0,
Pampanga,2014-06-01,66.0,4.949242424242424,1.56848756074724,0.31691467628751824
Pampanga,2014-07-01,123.0,16.650894308943084,2.484942619918257,0.14923778710093732
Pampanga,2014-08-01,158.0,17.04873417721519,1.8709576876339715,0.10974173614217154
Pampanga,2014-09-01,197.0,17.063451776649757,1.7951208408000257,0.10520267905328122
Pampanga,2014-10-01,197.0,12.046192893401017,1.5423312517217638,0.12803474636095716
Pampanga,2014-11-01,120.0,9.558916666666669,1.4634481484751902,0.15309769919623284
Pampanga,2014-12-01,26.0,6.652692307692309,1.846475657664307,0.2775531427373069
Pampanga,2015-01-01,30.0,6.881333333333333,1.6204838600679554,0.2354898072177808
Pampanga,2015-02-01,24.0,10.458333333333334,2.0858144947433557,0.19944042977625712
Pampanga,2015-03-01,19.0,5.2631578947368425,1.9249666043988234,0.3657436548357764
Pampanga,2015-04-01,5.0,14.6,0.7266360849834,0.049769594861876716
Pampanga,2015-05-01,1.0,12.0,0.0,0.0
Pampanga,2015-06-01,33.0,11.68,2.123217277383283,0.18178230114582902
Pampanga,2015-07-01,71.0,15.950422535211269,2.1515204593752957,0.13488799150152408
Pampanga,2015-08-01,56.0,20.91678571428571,2.6814738335658608,0.12819722256534247
Pampanga,2015-09-01,59.0,16.01118644067796,2.4965991471645697,0.15592842894026387
Pampanga,2015-10-01,29.0,10.125172413793102,3.1907808496673606,0.3151334830921686
Pampanga,2015-11-01,26.0,7.75846153846154,2.5129662387805363,0.32390007043572244
Pampanga,2015-12-01,15.0,9.152666666666667,3.4380257211456775,0.3756310424443526
Pampanga,2016-01-01,20.0,9.690000000000001,2.5261965481727664,0.2607013981602442
Pampanga,2016-02-01,22.0,12.066363636363638,2.7358671057702635,0.22673501215605285
Pampanga,2016-03-01,13.0,12.299230769230768,3.858113170008093,0.31368735511980245
Pampanga,2016-04-01,0.0,,,
Pampanga,2016-05-01,0.0,,,
Pampanga,2016-06-01,0.0,,,
Pampanga,2016-07-01,0.0,,,
Pampanga,2016-08-01,0.0,,,
Pampanga,2016-09-01,0.0,,,
Pampanga,2016-10-01,0.0,,,
Pampanga,2016-11-01,0.0,,,
Pampanga,2016-12-01,0.0,,,
Pampanga,2017-01-01,0.0,,,
Pampanga,2017-02-01,0.0,,,
Pampanga,2017-03-01,0.0,,,
Pampanga,2017-04-01,0.0,,,
Pampanga,2017-05-01,0.0,,,
Pampanga,2017-06-01,0.0,,,
Pampanga,2017-07-01,0.0,,,
Pampanga,2017-08-01,0.0,,,
Pampanga,2017-09-01,0.0,,,
Pampanga,2017-10-01,0.0,,,
Pampanga,2017-11-01,0.0,,,
Pampanga,2017-12-01,0.0,,,
Pampanga,2018-01-01,0.0,,,
Pampanga,2018-02-01,0.0,,,
Pampanga,2018-03-01,0.0,,,
Pampanga,2018-04-01,0.0,,,
Pampanga,2018-05-01,0.0,,,
Pampanga,2018-06-01,0.0,,,
Pampanga,2018-07-01,0.0,,,
Pampanga,2018-08-01,0.0,,,
Pampanga,2018-09-01,0.0,,,
Pampanga,2018-10-01,0.0,,,
Pampanga,2018-11-01,0.0,,,
Pampanga,2018-12-01,0.0,,,
Pampanga,2019-01-01,0.0,,,
Pampanga,2019-02-01,0.0,,,
Pampanga,2019-03-01,0.0,,,
Pampanga,2019-04-01,0.0,,,
Pampanga,2019-05-01,0.0,,,
Pampanga,2019-06-01,0.0,,,
Pampanga,2019-07-01,0.0,,,
Pampanga,2019-08-01,0.0,,,
Pampanga,2019-09-01,0.0,,,
Pampanga,2019-10-01,0.0,,,
Pampanga,2019-11-01,0.0,,,
Pampanga,2019-12-01,0.0,,,
Camarines Sur,2012-01-01,0.0,,,
Camarines Sur,2012-02-01,0.0,,,
Camarines Sur,2012-03-01,0.0,,,
Camarines Sur,2012-04-01,0.0,,,
Camarines Sur,2012-05-01,0.0,,,
Camarines Sur,2012-06-01,0.0,,,
Camarines Sur,2012-07-01,0.0,,,
Camarines Sur,2012-08-01,0.0,,,
Camarines Sur,2012-09-01,0.0,,,
Camarines Sur,2012-10-01,1.0,100.0,0.0,0.0
Camarines Sur,2012-11-01,0.0,,,
Camarines Sur,2012-12-01,0.0,,,
Camarines Sur,2013-01-01,5.0,62.116,20.80379688422284,0.33491848934610796
Camarines Sur,2013-02-01,3.0,100.0,0.0,0.0
Camarines Sur,2013-03-01,0.0,,,
Camarines Sur,2013-04-01,0.0,,,
Camarines Sur,2013-05-01,0.0,,,
Camarines Sur,2013-06-01,2.0,53.335,9.429268927122608,0.1767932675939366
Camarines Sur,2013-07-01,0.0,,,
Camarines Sur,2013-08-01,0.0,,,
Camarines Sur,2013-09-01,1.0,51.85,0.0,0.0
Camarines Sur,2013-10-01,4.0,54.355000000000004,9.051885508003279,0.16653271102940445
Camarines Sur,2013-11-01,10.0,11.136999999999999,1.9682667756175756,0.1767322237243042
Camarines Sur,2013-12-01,12.0,17.355,3.9505737100943827,0.22763317257818397
Camarines Sur,2014-01-01,18.0,20.199444444444442,3.5850703345737696,0.17748361072176863
Camarines Sur,2014-02-01,20.0,12.815000000000001,1.5196799827595282,0.118586030648422
Camarines Sur,2014-03-01,12.0,13.191666666666665,1.834715703579975,0.13908141783297348
Camarines Sur,2014-04-01,0.0,,,
Camarines Sur,2014-05-01,0.0,,,
Camarines Sur,2014-06-01,5.0,22.682,6.929334398050075,0.30549926805617117
Camarines Sur,2014-07-01,44.0,30.198636363636354,3.218967251208085,0.10659313263178334
Camarines Sur,2014-08-01,68.0,30.66117647058824,2.9342477028570646,0.09569912314590225
Camarines Sur,2014-09-01,104.0,31.7201923076923,2.429916008440694,0.07660470607712638
Camarines Sur,2014-10-01,98.0,26.614081632653054,2.541691066688202,0.09550173858224657
Camarines Sur,2014-11-01,73.0,28.692602739726034,3.0108556018738017,0.1049349070624797
Camarines Sur,2014-12-01,26.0,28.481923076923074,4.154452947817608,0.14586279643398353
Camarines Sur,2015-01-01,60.0,26.918333333333333,2.804018259239435,0.10416760296846393
Camarines Sur,2015-02-01,51.0,18.434901960784313,2.2370767981306003,0.12135007839420177
Camarines Sur,2015-03-01,18.0,15.566666666666666,3.586781286892191,0.23041421543204654
Camarines Sur,2015-04-01,5.0,15.484,1.6738998775315086,0.10810513288113592
Camarines Sur,2015-05-01,3.0,16.94,2.3565134320761976,0.13910941157474602
Camarines Sur,2015-06-01,2.0,70.0,21.213203435596427,0.30304576336566325
Camarines Sur,2015-07-01,9.0,30.84111111111111,12.253244613837166,0.39730230761441976
Camarines Sur,2015-08-01,23.0,38.288260869565214,7.414579125709559,0.19365149937126816
Camarines Sur,2015-09-01,28.0,26.22142857142858,5.2122860087794285,0.19877963531166434
Camarines Sur,2015-10-01,26.0,24.868846153846157,3.757858366810386,0.15110706558571899
Camarines Sur,2015-11-01,28.0,29.998214285714287,4.7100933212940514,0.15701245668936656
Camarines Sur,2015-12-01,29.0,27.21551724137931,4.133574044861615,0.15188298676083223
Camarines Sur,2016-01-01,44.0,34.662500000000016,4.117863186612323,0.11879879369959816
Camarines Sur,2016-02-01,50.0,29.436399999999995,3.6584699835860346,0.12428387926465312
Camarines Sur,2016-03-01,18.0,24.765555555555554,4.064925038579798,0.1641362346772766
Camarines Sur,2016-04-01,0.0,,,
Camarines Sur,2016-05-01,0.0,,,
Camarines Sur,2016-06-01,0.0,,,
Camarines Sur,2016-07-01,3.0,29.166666666666668,12.266334536566452,0.42056004125370694
Camarines Sur,2016-08-01,10.0,39.682,7.662311766040325,0.1930928825674191
Camarines Sur,2016-09-01,10.0,47.882,8.883885838978344,0.18553706693493055
Camarines Sur,2016-10-01,5.0,31.221999999999998,11.108759930793356,0.3557991137913445
Camarines Sur,2016-11-01,4.0,15.98,2.6224058610367678,0.1641054981875324
Camarines Sur,2016-12-01,3.0,20.256666666666664,9.873110883532025,0.4874005701924647
Camarines Sur,2017-01-01,8.0,14.528749999999999,2.310900418059486,0.15905707084638981
Camarines Sur,2017-02-01,17.0,17.994705882352942,4.989644301393338,0.27728401531066893
Camarines Sur,2017-03-01,14.0,24.553571428571434,6.565611836135213,0.2673994638716886
Camarines Sur,2017-04-01,0.0,,,
Camarines Sur,2017-05-01,0.0,,,
Camarines Sur,2017-06-01,0.0,,,
Camarines Sur,2017-07-01,15.0,22.784666666666666,5.82324688862888,0.2555774448589203
Camarines Sur,2017-08-01,22.0,17.59090909090909,2.6491050187659217,0.15059511734586636
Camarines Sur,2017-09-01,10.0,22.482,5.1829128489682335,0.23053611106521812
Camarines Sur,2017-10-01,8.0,12.63125,6.486255766402333,0.5135086207938512
Camarines Sur,2017-11-01,1.0,0.0,0.0,
Camarines Sur,2017-12-01,0.0,,,
Camarines Sur,2018-01-01,10.0,23.782999999999998,6.982945947091386,0.2936108122226543
Camarines Sur,2018-02-01,6.0,7.8950000000000005,4.691974679054532,0.5942969827808147
Camarines Sur,2018-03-01,1.0,3.17,0.0,0.0
Camarines Sur,2018-04-01,0.0,,,
Camarines Sur,2018-05-01,0.0,,,
Camarines Sur,2018-06-01,31.0,24.16032258064516,2.815700461934172,0.11654233723641712
Camarines Sur,2018-07-01,6.0,16.894166666666667,2.530507309882816,0.14978586158236962
Camarines Sur,2018-08-01,10.0,30.934500000000003,5.415969463078606,0.17507861653101248
Camarines Sur,2018-09-01,10.0,24.672,3.441995002901659,0.13951017359361456
Camarines Sur,2018-10-01,5.0,21.973999999999997,5.8771248753110585,0.2674581266638327
Camarines Sur,2018-11-01,0.0,,,
Camarines Sur,2018-12-01,0.0,,,
Camarines Sur,2019-01-01,0.0,,,
Camarines Sur,2019-02-01,0.0,,,
Camarines Sur,2019-03-01,0.0,,,
Camarines Sur,2019-04-01,0.0,,,
Camarines Sur,2019-05-01,0.0,,,
Camarines Sur,2019-06-01,0.0,,,
Camarines Sur,2019-07-01,0.0,,,
Camarines Sur,2019-08-01,0.0,,,
Camarines Sur,2019-09-01,0.0,,,
Camarines Sur,2019-10-01,0.0,,,
Camarines Sur,2019-11-01,0.0,,,
Camarines Sur,2019-12-01,0.0,,,
Lanao del Norte,2012-01-01,0.0,,,
Lanao del Norte,2012-02-01,0.0,,,
Lanao del Norte,2012-03-01,0.0,,,
Lanao del Norte,2012-04-01,0.0,,,
Lanao del Norte,2012-05-01,0.0,,,
Lanao del Norte,2012-06-01,0.0,,,
Lanao del Norte,2012-07-01,0.0,,,
Lanao del Norte,2012-08-01,0.0,,,
Lanao del Norte,2012-09-01,0.0,,,
Lanao del Norte,2012-10-01,5.0,10.4,3.5620218977429094,0.34250210555220284
Lanao del Norte,2012-11-01,6.0,26.166666666666668,13.978985551070473,0.5342287471746677
Lanao del Norte,2012-12-01,2.0,100.0,0.0,0.0
Lanao del Norte,2013-01-01,0.0,,,
Lanao del Norte,2013-02-01,0.0,,,
Lanao del Norte,2013-03-01,0.0,,,
Lanao del Norte,2013-04-01,0.0,,,
Lanao del Norte,2013-05-01,0.0,,,
Lanao del Norte,2013-06-01,0.0,,,
Lanao del Norte,2013-07-01,0.0,,,
Lanao del Norte,2013-08-01,1.0,22.0,0.0,0.0
Lanao del Norte,2013-09-01,0.0,,,
Lanao del Norte,2013-10-01,0.0,,,
Lanao del Norte,2013-11-01,0.0,,,
Lanao del Norte,2013-12-01,0.0,,,
Lanao del Norte,2014-01-01,1.0,24.0,0.0,0.0
Lanao del Norte,2014-02-01,2.0,20.0,1.4142135623730951,0.07071067811865475
Lanao del Norte,2014-03-01,0.0,,,
Lanao del Norte,2014-04-01,0.0,,,
Lanao del Norte,2014-05-01,1.0,18.0,0.0,0.0
Lanao del Norte,2014-06-01,0.0,,,
Lanao del Norte,2014-07-01,1.0,55.56,0.0,0.0
Lanao del Norte,2014-08-01,1.0,0.0,0.0,
Lanao del Norte,2014-09-01,5.0,19.27,8.48170124444383,0.440150557573629
Lanao del Norte,2014-10-01,1.0,0.0,0.0,
Lanao del Norte,2014-11-01,1.0,0.0,0.0,
Lanao del Norte,2014-12-01,0.0,,,
Lanao del Norte,2015-01-01,3.0,25.203333333333333,12.570959773606376,0.49878163365717665
Lanao del Norte,2015-02-01,0.0,,,
Lanao del Norte,2015-03-01,1.0,58.0,0.0,0.0
Lanao del Norte,2015-04-01,0.0,,,
Lanao del Norte,2015-05-01,3.0,23.333333333333332,7.368602058484115,0.31579723107789065
Lanao del Norte,2015-06-01,4.0,43.72,3.7901005923326045,0.08669031546963872
Lanao del Norte,2015-07-01,8.0,66.0025,8.511783881405242,0.128961537538809
Lanao del Norte,2015-08-01,26.0,62.10461538461538,5.723093781787859,0.09215247121883939
Lanao del Norte,2015-09-01,35.0,55.43257142857143,5.898373242947544,0.10640627145626813
Lanao del Norte,2015-10-01,31.0,47.80483870967741,5.568142845637222,0.11647655333496672
Lanao del Norte,2015-11-01,28.0,45.09071428571429,6.012117290814701,0.1333338224078537
Lanao del Norte,2015-12-01,17.0,55.57117647058823,6.3043618602754865,0.1134466149661624
Lanao del Norte,2016-01-01,20.0,60.206,6.011253421708316,0.09984475669714507
Lanao del Norte,2016-02-01,28.0,60.589285714285715,6.401468600007379,0.1056534752727419
Lanao del Norte,2016-03-01,18.0,54.97611111111111,6.925318423792445,0.12596959449888742
Lanao del Norte,2016-04-01,0.0,,,
Lanao del Norte,2016-05-01,0.0,,,
Lanao del Norte,2016-06-01,0.0,,,
Lanao del Norte,2016-07-01,0.0,,,
Lanao del Norte,2016-08-01,0.0,,,
Lanao del Norte,2016-09-01,0.0,,,
Lanao del Norte,2016-10-01,0.0,,,
Lanao del Norte,2016-11-01,2.0,25.18,8.37921535706059,0.33277265119382804
Lanao del Norte,2016-12-01,2.0,42.585,3.927978169491286,0.09223853867538537
Lanao del Norte,2017-01-01,0.0,,,
Lanao del Norte,2017-02-01,0.0,,,
Lanao del Norte,2017-03-01,0.0,,,
Lanao del Norte,2017-04-01,0.0,,,
Lanao del Norte,2017-05-01,0.0,,,
Lanao del Norte,2017-06-01,0.0,,,
Lanao del Norte,2017-07-01,0.0,,,
Lanao del Norte,2017-08-01,0.0,,,
Lanao del Norte,2017-09-01,0.0,,,
Lanao del Norte,2017-10-01,0.0,,,
Lanao del Norte,2017-11-01,0.0,,,
Lanao del Norte,2017-12-01,0.0,,,
Lanao del Norte,2018-01-01,0.0,,,
Lanao del Norte,2018-02-01,0.0,,,
Lanao del Norte,2018-03-01,0.0,,,
Lanao del Norte,2018-04-01,0.0,,,
Lanao del Norte,2018-05-01,0.0,,,
Lanao del Norte,2018-06-01,0.0,,,
Lanao del Norte,2018-07-01,0.0,,,
Lanao del Norte,2018-08-01,0.0,,,
Lanao del Norte,2018-09-01,0.0,,,
Lanao del Norte,2018-10-01,0.0,,,
Lanao del Norte,2018-11-01,0.0,,,
Lanao del Norte,2018-12-01,0.0,,,
Lanao del Norte,2019-01-01,0.0,,,
Lanao del Norte,2019-02-01,0.0,,,
Lanao del Norte,2019-03-01,0.0,,,
Lanao del Norte,2019-04-01,0.0,,,
Lanao del Norte,2019-05-01,0.0,,,
Lanao del Norte,2019-06-01,0.0,,,
Lanao del Norte,2019-07-01,0.0,,,
Lanao del Norte,2019-08-01,0.0,,,
Lanao del Norte,2019-09-01,0.0,,,
Lanao del Norte,2019-10-01,0.0,,,
Lanao del Norte,2019-11-01,0.0,,,
Lanao del Norte,2019-12-01,0.0,,,
Kalinga,2012-01-01,0.0,,,
Kalinga,2012-02-01,0.0,,,
Kalinga,2012-03-01,0.0,,,
Kalinga,2012-04-01,0.0,,,
Kalinga,2012-05-01,0.0,,,
Kalinga,2012-06-01,0.0,,,
Kalinga,2012-07-01,0.0,,,
Kalinga,2012-08-01,0.0,,,
Kalinga,2012-09-01,0.0,,,
Kalinga,2012-10-01,30.0,42.504666666666665,5.55359578678202,0.13065849522676773
Kalinga,2012-11-01,0.0,,,
Kalinga,2012-12-01,0.0,,,
Kalinga,2013-01-01,0.0,,,
Kalinga,2013-02-01,0.0,,,
Kalinga,2013-03-01,0.0,,,
Kalinga,2013-04-01,0.0,,,
Kalinga,2013-05-01,0.0,,,
Kalinga,2013-06-01,0.0,,,
Kalinga,2013-07-01,0.0,,,
Kalinga,2013-08-01,0.0,,,
Kalinga,2013-09-01,0.0,,,
Kalinga,2013-10-01,0.0,,,
Kalinga,2013-11-01,0.0,,,
Kalinga,2013-12-01,0.0,,,
Kalinga,2014-01-01,6.0,34.375,15.432846239613598,0.4489555269705774
Kalinga,2014-02-01,18.0,22.645555555555557,5.8811015188862195,0.25970224066520764
Kalinga,2014-03-01,2.0,42.825,17.801413216371333,0.4156780669321969
Kalinga,2014-04-01,0.0,,,
Kalinga,2014-05-01,0.0,,,
Kalinga,2014-06-01,0.0,,,
Kalinga,2014-07-01,15.0,16.13266666666667,7.1346747316136225,0.4422501796528961
Kalinga,2014-08-01,32.0,18.5371875,5.587624443426416,0.3014278430008013
Kalinga,2014-09-01,39.0,30.561794871794866,6.065449905851486,0.19846510754017335
Kalinga,2014-10-01,29.0,22.70931034482759,5.91785484182422,0.26059157023991736
Kalinga,2014-11-01,12.0,37.96,9.60424269673449,0.2530095547084955
Kalinga,2014-12-01,5.0,18.666,2.2322089507929146,0.11958689332438201
Kalinga,2015-01-01,0.0,,,
Kalinga,2015-02-01,5.0,13.716,6.535334482641267,0.4764752466200982
Kalinga,2015-03-01,5.0,17.857999999999997,13.014858093732716,0.7287970709896248
Kalinga,2015-04-01,1.0,0.0,0.0,
Kalinga,2015-05-01,2.0,26.0,6.363961030678928,0.24476773194918952
Kalinga,2015-06-01,1.0,0.0,0.0,
Kalinga,2015-07-01,21.0,46.70761904761905,8.372308824861213,0.1792493172543334
Kalinga,2015-08-01,20.0,40.64,8.740133179763339,0.215062332179216
Kalinga,2015-09-01,20.0,62.024,8.124445747249469,0.130988742216714
Kalinga,2015-10-01,13.0,52.818461538461534,10.77186329616135,0.20394125429642543
Kalinga,2015-11-01,11.0,27.426363636363636,7.494111768221136,0.27324481902095693
Kalinga,2015-12-01,8.0,34.707499999999996,14.023166853237896,0.4040385177047583
Kalinga,2016-01-01,5.0,40.0,21.908902300206645,0.5477225575051661
Kalinga,2016-02-01,5.0,0.0,0.0,
Kalinga,2016-03-01,8.0,10.86375,3.8869854713759224,0.35779408320109746
Kalinga,2016-04-01,1.0,100.0,0.0,0.0
Kalinga,2016-05-01,0.0,,,
Kalinga,2016-06-01,0.0,,,
Kalinga,2016-07-01,0.0,,,
Kalinga,2016-08-01,0.0,,,
Kalinga,2016-09-01,0.0,,,
Kalinga,2016-10-01,0.0,,,
Kalinga,2016-11-01,0.0,,,
Kalinga,2016-12-01,0.0,,,
Kalinga,2017-01-01,0.0,,,
Kalinga,2017-02-01,0.0,,,
Kalinga,2017-03-01,0.0,,,
Kalinga,2017-04-01,0.0,,,
Kalinga,2017-05-01,0.0,,,
Kalinga,2017-06-01,0.0,,,
Kalinga,2017-07-01,0.0,,,
Kalinga,2017-08-01,0.0,,,
Kalinga,2017-09-01,0.0,,,
Kalinga,2017-10-01,0.0,,,
Kalinga,2017-11-01,0.0,,,
Kalinga,2017-12-01,0.0,,,
Kalinga,2018-01-01,0.0,,,
Kalinga,2018-02-01,0.0,,,
Kalinga,2018-03-01,0.0,,,
Kalinga,2018-04-01,0.0,,,
Kalinga,2018-05-01,0.0,,,
Kalinga,2018-06-01,0.0,,,
Kalinga,2018-07-01,0.0,,,
Kalinga,2018-08-01,0.0,,,
Kalinga,2018-09-01,0.0,,,
Kalinga,2018-10-01,0.0,,,
Kalinga,2018-11-01,0.0,,,
Kalinga,2018-12-01,0.0,,,
Kalinga,2019-01-01,0.0,,,
Kalinga,2019-02-01,0.0,,,
Kalinga,2019-03-01,0.0,,,
Kalinga,2019-04-01,0.0,,,
Kalinga,2019-05-01,0.0,,,
Kalinga,2019-06-01,0.0,,,
Kalinga,2019-07-01,0.0,,,
Kalinga,2019-08-01,0.0,,,
Kalinga,2019-09-01,0.0,,,
Kalinga,2019-10-01,0.0,,,
Kalinga,2019-11-01,0.0,,,
Kalinga,2019-12-01,0.0,,,
Apayao,2012-01-01,0.0,,,
Apayao,2012-02-01,0.0,,,
Apayao,2012-03-01,0.0,,,
Apayao,2012-04-01,0.0,,,
Apayao,2012-05-01,0.0,,,
Apayao,2012-06-01,0.0,,,
Apayao,2012-07-01,0.0,,,
Apayao,2012-08-01,0.0,,,
Apayao,2012-09-01,0.0,,,
Apayao,2012-10-01,6.0,44.305,8.529020313025406,0.19250694759113882
Apayao,2012-11-01,0.0,,,
Apayao,2012-12-01,0.0,,,
Apayao,2013-01-01,0.0,,,
Apayao,2013-02-01,0.0,,,
Apayao,2013-03-01,0.0,,,
Apayao,2013-04-01,0.0,,,
Apayao,2013-05-01,0.0,,,
Apayao,2013-06-01,0.0,,,
Apayao,2013-07-01,0.0,,,
Apayao,2013-08-01,0.0,,,
Apayao,2013-09-01,0.0,,,
Apayao,2013-10-01,0.0,,,
Apayao,2013-11-01,0.0,,,
Apayao,2013-12-01,0.0,,,
Apayao,2014-01-01,50.0,45.912400000000005,6.50959232861782,0.14178288062958633
Apayao,2014-02-01,118.0,39.043050847457636,3.625206070495116,0.09285150601214295
Apayao,2014-03-01,131.0,19.400000000000002,2.5578323142185053,0.1318470265061085
Apayao,2014-04-01,0.0,,,
Apayao,2014-05-01,0.0,,,
Apayao,2014-06-01,69.0,15.1468115942029,2.030191613496933,0.13403425538573036
Apayao,2014-07-01,103.0,26.35796116504854,2.11033142312189,0.08006428911202183
Apayao,2014-08-01,102.0,16.225098039215688,1.9373027388766026,0.11940160448918008
Apayao,2014-09-01,51.0,20.508627450980395,4.166283627326648,0.2031478526432291
Apayao,2014-10-01,39.0,25.14153846153846,4.163328706962395,0.16559562229381697
Apayao,2014-11-01,29.0,40.41827586206896,5.287024456403407,0.13080776811078876
Apayao,2014-12-01,17.0,55.993529411764705,7.140209787327157,0.12751848048047743
Apayao,2015-01-01,34.0,40.2935294117647,4.866299082634846,0.12077122936800887
Apayao,2015-02-01,32.0,43.959375,4.595105687234567,0.10453073291498269
Apayao,2015-03-01,23.0,33.78565217391304,4.544126927944789,0.13449871870324442
Apayao,2015-04-01,2.0,31.5,4.596194077712559,0.145910923101986
Apayao,2015-05-01,1.0,50.0,0.0,0.0
Apayao,2015-06-01,2.0,49.105,20.580342866434464,0.4191089067596877
Apayao,2015-07-01,23.0,49.62347826086956,6.598214474886046,0.1329655781120254
Apayao,2015-08-01,34.0,46.03941176470588,5.985181989716816,0.13000126978827076
Apayao,2015-09-01,35.0,41.87057142857143,5.563435554973566,0.13287221466428845
Apayao,2015-10-01,25.0,30.812399999999997,5.362803722830064,0.17404693314477498
Apayao,2015-11-01,22.0,32.22363636363636,6.859648948486273,0.21287631448780966
Apayao,2015-12-01,19.0,42.54894736842105,7.535397939216436,0.17709951491794257
Apayao,2016-01-01,14.0,37.14071428571428,9.550773313293758,0.25715104022561425
Apayao,2016-02-01,17.0,43.89352941176471,7.530184424563728,0.17155568316056685
Apayao,2016-03-01,13.0,28.245384615384616,5.985675466264222,0.2119169396264465
Apayao,2016-04-01,1.0,0.0,0.0,
Apayao,2016-05-01,0.0,,,
Apayao,2016-06-01,0.0,,,
Apayao,2016-07-01,0.0,,,
Apayao,2016-08-01,0.0,,,
Apayao,2016-09-01,0.0,,,
Apayao,2016-10-01,0.0,,,
Apayao,2016-11-01,0.0,,,
Apayao,2016-12-01,0.0,,,
Apayao,2017-01-01,0.0,,,
Apayao,2017-02-01,0.0,,,
Apayao,2017-03-01,0.0,,,
Apayao,2017-04-01,0.0,,,
Apayao,2017-05-01,0.0,,,
Apayao,2017-06-01,0.0,,,
Apayao,2017-07-01,0.0,,,
Apayao,2017-08-01,0.0,,,
Apayao,2017-09-01,0.0,,,
Apayao,2017-10-01,0.0,,,
Apayao,2017-11-01,0.0,,,
Apayao,2017-12-01,0.0,,,
Apayao,2018-01-01,0.0,,,
Apayao,2018-02-01,0.0,,,
Apayao,2018-03-01,0.0,,,
Apayao,2018-04-01,0.0,,,
Apayao,2018-05-01,0.0,,,
Apayao,2018-06-01,0.0,,,
Apayao,2018-07-01,0.0,,,
Apayao,2018-08-01,0.0,,,
Apayao,2018-09-01,0.0,,,
Apayao,2018-10-01,0.0,,,
Apayao,2018-11-01,0.0,,,
Apayao,2018-12-01,0.0,,,
Apayao,2019-01-01,0.0,,,
Apayao,2019-02-01,0.0,,,
Apayao,2019-03-01,0.0,,,
Apayao,2019-04-01,0.0,,,
Apayao,2019-05-01,0.0,,,
Apayao,2019-06-01,0.0,,,
Apayao,2019-07-01,0.0,,,
Apayao,2019-08-01,0.0,,,
Apayao,2019-09-01,0.0,,,
Apayao,2019-10-01,0.0,,,
Apayao,2019-11-01,0.0,,,
Apayao,2019-12-01,0.0,,,
Benguet,2012-01-01,0.0,,,
Benguet,2012-02-01,0.0,,,
Benguet,2012-03-01,0.0,,,
Benguet,2012-04-01,0.0,,,
Benguet,2012-05-01,0.0,,,
Benguet,2012-06-01,0.0,,,
Benguet,2012-07-01,0.0,,,
Benguet,2012-08-01,0.0,,,
Benguet,2012-09-01,0.0,,,
Benguet,2012-10-01,1.0,9.38,0.0,0.0
Benguet,2012-11-01,0.0,,,
Benguet,2012-12-01,0.0,,,
Benguet,2013-01-01,4.0,0.0,0.0,
Benguet,2013-02-01,4.0,0.0,0.0,
Benguet,2013-03-01,3.0,13.333333333333334,10.886621079036347,0.816496580927726
Benguet,2013-04-01,0.0,,,
Benguet,2013-05-01,0.0,,,
Benguet,2013-06-01,0.0,,,
Benguet,2013-07-01,0.0,,,
Benguet,2013-08-01,1.0,0.0,0.0,
Benguet,2013-09-01,0.0,,,
Benguet,2013-10-01,0.0,,,
Benguet,2013-11-01,0.0,,,
Benguet,2013-12-01,0.0,,,
Benguet,2014-01-01,58.0,4.437586206896552,2.5660315612374367,0.5782493999214054
Benguet,2014-02-01,237.0,2.2101687763713076,0.5411201005530818,0.244832026557493
Benguet,2014-03-01,278.0,3.778417266187049,0.7718270420652342,0.20427257967834653
Benguet,2014-04-01,46.0,8.571521739130436,3.8677046573372937,0.45122730537806055
