,adm,date,value
0,Abra,2013-01-01,0.0
1,Abra,2013-02-01,0.0
2,Abra,2013-03-01,0.0
3,Abra,2013-04-01,0.0
4,Abra,2013-05-01,0.0
5,Abra,2013-06-01,0.0
6,Abra,2013-07-01,0.0
7,Abra,2013-08-01,0.0
8,Abra,2013-09-01,0.0
9,Abra,2013-10-01,0.0
10,Abra,2013-11-01,0.0
11,Abra,2013-12-01,0.0
12,Abra,2014-01-01,8.335
13,Abra,2014-02-01,35.0
14,Abra,2014-03-01,19.753999999999998
15,Abra,2014-04-01,0.0
16,Abra,2014-05-01,0.0
17,Abra,2014-06-01,50.0
18,Abra,2014-07-01,8.453333333333333
19,Abra,2014-08-01,40.84047619047618
20,Abra,2014-09-01,50.0251724137931
21,Abra,2014-10-01,47.10870967741935
22,Abra,2014-11-01,36.61285714285714
23,Abra,2014-12-01,32.65083333333333
24,Abra,2015-01-01,41.898947368421055
25,Abra,2015-02-01,39.035714285714285
26,Abra,2015-03-01,44.053333333333335
27,Abra,2015-04-01,30.3
28,Abra,2015-05-01,43.0
29,Abra,2015-06-01,51.556875
30,Abra,2015-07-01,58.84631578947368
31,Abra,2015-08-01,68.0336842105263
32,Abra,2015-09-01,55.12785714285715
33,Abra,2015-10-01,47.926315789473676
34,Abra,2015-11-01,47.62255813953489
35,Abra,2015-12-01,52.83058823529411
36,Abra,2016-01-01,39.824444444444445
37,Abra,2016-02-01,48.064499999999995
38,Abra,2016-03-01,45.89060606060605
39,Agusan del Norte,2013-01-01,0.0
40,Agusan del Norte,2013-02-01,0.0
41,Agusan del Norte,2013-03-01,0.0
42,Agusan del Norte,2013-04-01,0.0
43,Agusan del Norte,2013-05-01,0.0
44,Agusan del Norte,2013-06-01,0.0
45,Agusan del Norte,2013-07-01,0.0
46,Agusan del Norte,2013-08-01,0.0
47,Agusan del Norte,2013-09-01,0.0
48,Agusan del Norte,2013-10-01,0.0
49,Agusan del Norte,2013-11-01,0.0
50,Agusan del Norte,2013-12-01,0.0
51,Agusan del Norte,2014-01-01,0.0
52,Agusan del Norte,2014-02-01,0.0
53,Agusan del Norte,2014-03-01,0.0
54,Agusan del Norte,2014-04-01,0.0
55,Agusan del Norte,2014-05-01,0.0
56,Agusan del Norte,2014-06-01,0.0
57,Agusan del Norte,2014-07-01,0.0
58,Agusan del Norte,2014-08-01,93.75
59,Agusan del Norte,2014-09-01,96.66499999999999
60,Agusan del Norte,2014-10-01,80.0
61,Agusan del Norte,2014-11-01,63.332499999999996
62,Agusan del Norte,2014-12-01,63.335
63,Agusan del Norte,2015-01-01,56.375
64,Agusan del Norte,2015-02-01,56.8
65,Agusan del Norte,2015-03-01,47.0
66,Agusan del Norte,2015-04-01,0.0
67,Agusan del Norte,2015-05-01,0.0
68,Agusan del Norte,2015-06-01,0.0
69,Agusan del Norte,2015-07-01,0.0
70,Agusan del Norte,2015-08-01,31.580000000000002
71,Agusan del Norte,2015-09-01,47.365
72,Agusan del Norte,2015-10-01,45.61333333333334
73,Agusan del Norte,2015-11-01,63.1575
74,Agusan del Norte,2015-12-01,45.61333333333334
75,Agusan del Norte,2016-01-01,0.0
76,Agusan del Norte,2016-02-01,75.0
77,Albay,2012-07-01,22.4
78,Albay,2013-01-01,0.0
79,Albay,2013-02-01,0.0
80,Albay,2013-03-01,0.0
81,Albay,2013-04-01,0.0
82,Albay,2013-05-01,0.0
83,Albay,2013-06-01,40.0
84,Albay,2013-07-01,0.0
85,Albay,2013-08-01,0.0
86,Albay,2013-09-01,0.0
87,Albay,2013-10-01,22.514999999999997
88,Albay,2013-11-01,44.948
89,Albay,2013-12-01,48.77333333333334
90,Albay,2014-01-01,37.76923076923077
91,Albay,2014-02-01,42.6235294117647
92,Albay,2014-03-01,39.404999999999994
93,Albay,2014-04-01,0.0
94,Albay,2014-05-01,0.0
95,Albay,2014-06-01,31.994999999999997
96,Albay,2014-07-01,36.394999999999996
97,Albay,2014-08-01,33.45444444444445
98,Albay,2014-09-01,39.410000000000025
99,Albay,2014-10-01,39.87166666666667
100,Albay,2014-11-01,41.49826086956522
101,Albay,2014-12-01,48.257200000000005
102,Albay,2015-01-01,37.337
103,Albay,2015-02-01,39.208999999999996
104,Albay,2015-03-01,40.43478260869565
105,Albay,2015-04-01,19.360000000000003
106,Albay,2015-05-01,18.623333333333335
107,Albay,2015-06-01,0.0
108,Albay,2015-07-01,41.3
109,Albay,2015-08-01,35.1796
110,Albay,2015-09-01,37.68173076923077
111,Albay,2015-10-01,40.02795454545454
112,Albay,2015-11-01,38.322307692307696
113,Albay,2015-12-01,44.242926829268285
114,Albay,2016-01-01,40.42933333333334
115,Albay,2016-02-01,45.023924050632914
116,Albay,2016-03-01,44.32880952380954
117,Albay,2016-06-01,18.581666666666667
118,Albay,2016-07-01,34.81470588235294
119,Albay,2016-08-01,43.26852941176472
120,Albay,2016-09-01,42.02959183673469
121,Albay,2016-10-01,41.334827586206885
122,Albay,2016-11-01,35.05825
123,Albay,2016-12-01,26.80111111111111
124,Albay,2017-01-01,28.653235294117643
125,Albay,2017-02-01,28.23880952380952
126,Albay,2017-03-01,29.980833333333326
127,Albay,2017-04-01,7.89
128,Albay,2017-06-01,23.12307692307692
129,Albay,2017-07-01,28.656976744186053
130,Albay,2017-08-01,31.679393939393943
131,Albay,2017-09-01,30.818571428571428
132,Albay,2017-10-01,24.35071428571428
133,Albay,2017-11-01,23.155555555555555
134,Albay,2017-12-01,22.1
135,Albay,2018-01-01,29.60904761904762
136,Albay,2018-02-01,25.38090909090909
137,Albay,2018-06-01,24.854
138,Albay,2018-07-01,25.16886363636364
139,Albay,2018-08-01,26.748
140,Albay,2018-09-01,27.29619047619048
141,Albay,2018-10-01,24.814999999999998
142,Albay,2019-07-01,33.0
143,Apayao,2013-01-01,0.0
144,Apayao,2013-02-01,0.0
145,Apayao,2013-03-01,0.0
146,Apayao,2013-04-01,0.0
147,Apayao,2013-05-01,0.0
148,Apayao,2013-06-01,0.0
149,Apayao,2013-07-01,0.0
150,Apayao,2013-08-01,0.0
151,Apayao,2013-09-01,0.0
152,Apayao,2013-10-01,0.0
153,Apayao,2013-11-01,0.0
154,Apayao,2013-12-01,0.0
155,Apayao,2014-01-01,0.0
156,Apayao,2014-02-01,0.0
157,Apayao,2014-03-01,0.0
158,Apayao,2014-04-01,0.0
159,Apayao,2014-05-01,0.0
160,Apayao,2014-06-01,0.0
161,Apayao,2014-07-01,0.0
162,Apayao,2014-08-01,0.0
163,Apayao,2014-09-01,55.32
164,Apayao,2014-10-01,26.671428571428574
165,Apayao,2014-11-01,49.580000000000005
166,Apayao,2014-12-01,37.5
167,Apayao,2015-01-01,51.87428571428571
168,Apayao,2015-02-01,33.61875
169,Apayao,2015-03-01,41.96875000000001
170,Apayao,2015-04-01,31.5
171,Apayao,2015-05-01,50.0
172,Apayao,2015-06-01,20.0
173,Apayao,2015-07-01,19.905714285714286
174,Apayao,2015-08-01,40.3575
175,Apayao,2015-09-01,42.82099999999999
176,Apayao,2015-10-01,31.091428571428573
177,Apayao,2015-11-01,27.415
178,Apayao,2015-12-01,38.804
179,Apayao,2016-01-01,31.106666666666666
180,Apayao,2016-02-01,35.152857142857144
181,Apayao,2016-03-01,34.96333333333333
182,Aurora,2013-01-01,0.0
183,Aurora,2013-02-01,0.0
184,Aurora,2013-03-01,0.0
185,Aurora,2013-04-01,0.0
186,Aurora,2013-05-01,0.0
187,Aurora,2013-06-01,0.0
188,Aurora,2013-07-01,0.0
189,Aurora,2013-08-01,0.0
190,Aurora,2013-09-01,0.0
191,Aurora,2013-10-01,31.113333333333333
192,Aurora,2013-11-01,30.0
193,Aurora,2013-12-01,23.89
194,Aurora,2014-01-01,24.064999999999998
195,Aurora,2014-02-01,45.7125
196,Aurora,2014-03-01,71.78
197,Aurora,2014-04-01,0.0
198,Aurora,2014-05-01,0.0
199,Aurora,2014-06-01,22.35625
200,Aurora,2014-07-01,43.53764705882354
201,Aurora,2014-08-01,32.785000000000004
202,Aurora,2014-09-01,34.92136363636364
203,Aurora,2014-10-01,29.162
204,Aurora,2014-11-01,20.093571428571426
205,Aurora,2014-12-01,3.705
206,Aurora,2015-01-01,38.91285714285714
207,Aurora,2015-02-01,38.857142857142854
208,Aurora,2015-03-01,45.833333333333336
209,Aurora,2015-04-01,78.0
210,Aurora,2015-05-01,76.5
211,Aurora,2015-06-01,56.852
212,Aurora,2015-07-01,45.00714285714285
213,Aurora,2015-08-01,48.67199999999999
214,Aurora,2015-09-01,37.833684210526314
215,Aurora,2015-10-01,41.75153846153846
216,Aurora,2015-11-01,37.21666666666667
217,Aurora,2015-12-01,38.053999999999995
218,Aurora,2016-01-01,28.689166666666665
219,Aurora,2016-02-01,29.991666666666664
220,Aurora,2016-03-01,28.13444444444444
221,Bataan,2012-10-01,38.0
222,Bataan,2013-01-01,14.5
223,Bataan,2013-02-01,0.0
224,Bataan,2013-03-01,0.0
225,Bataan,2013-04-01,0.0
226,Bataan,2013-05-01,0.0
227,Bataan,2013-06-01,0.0
228,Bataan,2013-07-01,0.0
229,Bataan,2013-08-01,0.0
230,Bataan,2013-09-01,0.0
231,Bataan,2013-10-01,2.0825
232,Bataan,2013-11-01,26.665999999999997
233,Bataan,2013-12-01,51.668000000000006
234,Bataan,2014-01-01,39.836666666666666
235,Bataan,2014-02-01,43.0290909090909
236,Bataan,2014-03-01,78.57
237,Bataan,2014-04-01,0.0
238,Bataan,2014-05-01,0.0
239,Bataan,2014-06-01,13.240555555555554
240,Bataan,2014-07-01,39.186
241,Bataan,2014-08-01,36.57678571428571
242,Bataan,2014-09-01,35.04973684210527
243,Bataan,2014-10-01,23.579729729729728
244,Bataan,2014-11-01,23.84264705882353
245,Bataan,2014-12-01,25.57888888888889
246,Bataan,2015-01-01,36.0
247,Bataan,2015-02-01,39.266666666666666
248,Bataan,2015-03-01,31.213846153846152
249,Bataan,2015-04-01,18.0
250,Bataan,2015-05-01,18.0
