adm_level,date,ls_temp_day,ls_temp_night,evi,humid,new_perc,soil_moist,soil_temp,ns_temp,wind_speed
Catanduanes,2015-06-01,27.474900000000000,22.872420000000000,0.56201562,0.01747009,0.17308785600000000,0.27932045,27.34298000000000,27.06295,14.817168000000000
Catanduanes,2015-07-01,27.55680000000000,23.127200000000000,0.52794956,0.017615763,0.28820592,0.3320161,26.107500000000000,26.577000000000100,24.996907440000000
Catanduanes,2015-08-01,26.95992000000000,22.207740000000100,0.5732500500000000,0.017462589,0.20843483040000000,0.32173997,26.430200000000000,26.87136000000000,20.52087984
Catanduanes,2015-09-01,26.553480000000000,21.939960000000000,0.5637215,0.017434316000000000,0.189392652,0.33416986,26.42960000000010,26.882380000000000,13.986405
Catanduanes,2015-10-01,27.40020000000000,22.686060000000100,0.55139175,0.017098032,0.484829568,0.35168347,26.166860000000000,26.689700000000000,25.205785200000000
Catanduanes,2015-11-01,25.44586000000000,21.98520000000000,0.51363696,0.016735235,0.2053369296,0.3310587,26.52720000000010,26.53973000000000,29.7518076
Catanduanes,2015-12-01,24.756340000000000,22.05880000000000,0.5429730000000000,0.016391225,0.3330537696,0.34773606,25.666440000000000,25.730740000000000,32.733540000000000
Catanduanes,2016-01-01,24.320160000000000,21.62480000000010,0.5285525400000000,0.015407576,0.07997163840000000,0.31927922,25.180260000000000,24.889920000000000,27.4905936
Catanduanes,2016-02-01,22.846300000000000,20.500220000000000,0.53869355,0.015105792,0.305392626,0.33430794,24.76950000000010,24.53652000000010,31.660995600000000
Catanduanes,2016-03-01,26.599900000000000,21.968920000000100,0.57734253,0.015542998,0.13166178120000000,0.3080135,25.62148000000000,24.97787000000010,21.973831200000000
Catanduanes,2016-04-01,26.886960000000000,22.80056000000000,0.6141928000000000,0.016513795,0.0595672272,0.26064676,27.63656000000000,26.391050000000000,22.574468520000000
Catanduanes,2016-05-01,26.75568000000000,22.592280000000000,0.6358883300000000,0.017493935,0.0824577336,0.24056616,28.264980000000000,27.122920000000000,19.511847360000000
Catanduanes,2016-06-01,27.078460000000100,23.297090000000000,0.6283053700000000,0.017783727,0.320043798,0.31160167,26.861400000000000,27.54000000000000,15.5941794
Catanduanes,2016-07-01,27.17294000000000,22.012320000000000,0.6301237,0.017525693000000000,0.32637034800000000,0.3390614,26.214320000000000,26.94372000000000,15.4529604
Catanduanes,2016-08-01,27.597280000000000,23.28516000000000,0.52196646,0.018160176,0.2089813428,0.34650755,26.291530000000000,26.965100000000000,26.9015796
Catanduanes,2016-09-01,28.82814000000000,23.778640000000100,0.48896597,0.017951714,0.230017176,0.33975613,26.076040000000000,26.858150000000000,17.652504240000000
Catanduanes,2016-10-01,25.858160000000000,21.84674000000000,0.42064116000000000,0.017998302,1.0638990000000000,0.3818187,25.408650000000000,26.33895000000000,22.121242920000000
Catanduanes,2016-11-01,25.815500000000000,22.01520000000010,0.5033570300000000,0.016983394,0.8556441120000000,0.37925658,25.505670000000100,26.184800000000000,29.3896224
Catanduanes,2016-12-01,24.24774000000000,20.783420000000000,0.37299277000000000,0.017266681000000000,0.743048208,0.3798874,25.151900000000000,25.775260000000100,31.0865148
Catanduanes,2017-01-01,23.91494,20.23508000000000,0.30608467,0.015800115,0.65549016,0.37528795,24.39390000000000,24.863760000000000,38.389014
Catanduanes,2017-02-01,23.91834,20.298720000000100,0.45285737000000000,0.014780573,0.1287592344,0.35383165,24.20648,24.076620000000000,34.3134468
Catanduanes,2017-03-01,24.830660000000000,20.71950000000000,0.54684663,0.015538369,0.238494708,0.34322670000000000,25.03845000000000,24.742760000000000,27.42111612
Catanduanes,2017-04-01,27.06242000000000,22.156480000000000,0.58289937,0.016240863,0.047503126800000000,0.30103925,26.495450000000000,25.714750000000000,21.90562092
Catanduanes,2017-05-01,26.03474,22.063900000000000,0.591658,0.018038776,0.17348962680000000,0.29217723,27.271360000000000,27.222770000000000,17.190603000000000
Catanduanes,2017-06-01,27.14736000000010,23.531720000000000,0.57445317,0.017814344,0.2178996336,0.33391973,26.60296000000010,27.394740000000000,14.843009880000000
Catanduanes,2017-07-01,24.527440000000000,21.771240000000000,0.41416323000000000,0.01735704,0.6919093440000000,0.37607807,25.387140000000000,26.591300000000000,17.03331972
Catanduanes,2017-08-01,27.29146000000000,23.20614000000010,0.58715806,0.017886031,0.28611954,0.37138903,25.968380000000000,26.982350000000000,18.463956120000000
Catanduanes,2017-09-01,26.808780000000000,23.098940000000000,0.6077988000000000,0.017695142,0.41627484,0.3787411,25.679160000000000,26.906370000000000,14.8834908
Catanduanes,2017-10-01,25.105100000000000,22.093320000000000,0.4939348,0.017473482,0.709487856,0.38416597,25.399260000000000,26.637230000000000,21.44249568
Catanduanes,2017-11-01,23.809300000000000,22.11566000000000,0.5286459,0.017739326,0.7809938280000000,0.38115153,25.66613000000000,26.46640000000000,29.696464800000000
Catanduanes,2017-12-01,24.865880000000000,21.493360000000000,0.35662764,0.01760389,0.82339236,0.3814542,25.270870000000100,25.99496000000010,33.2824572
Catanduanes,2018-01-01,23.233220000000000,19.327140000000000,0.44977036,0.016495349,1.1137448520000000,0.3833054,24.50164000000000,25.126950000000000,33.7733712
Catanduanes,2018-02-01,25.33498000000000,21.266520000000000,0.5510428,0.01589864,0.4337487144,0.3742301,24.752040000000000,25.08035000000000,28.73269656
Catanduanes,2018-03-01,25.86754000000000,21.465960000000100,0.56354834,0.015401283,0.1592743788,0.3526522,25.28463000000010,25.087270000000000,28.776846240000000
Catanduanes,2018-04-01,26.300280000000000,22.271040000000000,0.6200955,0.01645646,0.1706077188,0.33377838,26.347200000000000,25.82480000000000,23.427999720000000
Catanduanes,2018-05-01,25.864300000000000,22.475340000000000,0.59460674,0.017770894,0.1575771336,0.31187952,27.09042000000010,26.95437000000000,17.913924
Catanduanes,2018-06-01,27.177940000000000,22.62802000000010,0.5836138700000000,0.017798262,0.2610049464,0.34520766,26.21346000000010,27.029960000000000,20.621298240000000
Catanduanes,2018-07-01,26.463080000000000,22.79850000000000,0.5795409000000000,0.017883942,0.3579758136,0.36481947,25.765340000000000,26.67172000000010,23.0382936
Catanduanes,2018-08-01,28.737780000000000,23.962920000000100,0.54218003,0.017549463,0.1811099952,0.35188863,25.87924000000000,26.64425,26.0743932
Catanduanes,2018-09-01,26.462380000000100,21.142800000000000,0.5976306,0.017750064,0.5297647320000000,0.37521797,25.522000000000000,26.41287000000010,21.461196240000000
Catanduanes,2018-10-01,25.73546000000000,22.378880000000000,0.556492,0.016678166,0.31733928,0.36539823,25.537560000000000,26.126000000000000,21.235842000000000
Catanduanes,2018-11-01,25.437540000000000,21.615140000000000,0.5739429,0.016608503,0.32608594800000000,0.3570434,25.89760000000000,26.060100000000000,29.3667048
Catanduanes,2018-12-01,25.25272000000000,21.370100000000000,0.47644775,0.016813267,0.941706,0.36177513,25.421470000000100,25.754800000000000,35.386790400000000
Cavite,2012-06-01,31.558880000000000,21.984200000000000,0.50064814,0.01818626,0.33643987200000000,0.3962946,26.099500000000000,26.488640000000000,20.455740000000000
Cavite,2012-07-01,27.542700000000000,,0.44470874000000000,0.0178657,1.02765078,0.43326157,25.178160000000000,26.013450000000000,16.293177720000000
Cavite,2012-08-01,29.507960000000000,21.357280000000000,0.4042272,0.018149834,1.34373636,0.43053788,25.132470000000100,25.796080000000000,24.3063108
Cavite,2012-09-01,29.183960000000000,21.916800000000000,0.4143436,0.017978884,0.820150488,0.4319043,25.19150000000000,25.975580000000000,13.151823480000000
